Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard,Format,Toss Winner,Toss Decision,Random Toss Decision
Bangladesh,India,India,inns & 83 runs,Chattogram,"Dec 17-20, 2004",Test # 1727,Test ,Bangladesh,Bat,Bat
Bangladesh,India,India,inns & 140 runs,Dhaka,"Dec 10-13, 2004",Test # 1725,Test ,Bangladesh,Bat,Bat
Bangladesh,India,India,9 wickets,Dhaka,"Nov 10-13, 2000",Test # 1512,Test ,Bangladesh,Bat,Bat
Bangladesh,India,India,6 wickets,Dubai (DICS),20-Feb-25,ODI # 4844,ODI ,Bangladesh,Bat,Bat
India,Bangladesh,India,7 wickets,Pune,19-Oct-23,ODI # 4674,ODI ,India,Bat,Bowl
Bangladesh,India,Bangladesh,6 runs,Colombo (RPS),15-Sep-23,ODI # 4645,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,227 runs,Chattogram,10-Dec-22,ODI # 4499,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,Bangladesh,5 runs,Mirpur,7-Dec-22,ODI # 4496,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,Bangladesh,1 wicket,Mirpur,4-Dec-22,ODI # 4493,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,28 runs,Birmingham,2-Jul-19,ODI # 4182,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,3 wickets,Dubai (DICS),28-Sep-18,ODI # 4048,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,7 wickets,Dubai (DICS),21-Sep-18,ODI # 4042,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,9 wickets,Birmingham,15-Jun-17,ODI # 3891,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,77 runs,Mirpur,24-Jun-15,ODI # 3661,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,Bangladesh,6 wickets,Mirpur,21-Jun-15,ODI # 3660,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,Bangladesh,79 runs,Mirpur,18-Jun-15,ODI # 3658,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,109 runs,Melbourne,19-Mar-15,ODI # 3641,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,no result,,Mirpur,19-Jun-14,ODI # 3499,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,47 runs,Mirpur,17-Jun-14,ODI # 3498,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,7 wickets,Mirpur,15-Jun-14,ODI # 3497,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,6 wickets,Fatullah,26-Feb-14,ODI # 3474,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,Bangladesh,5 wickets,Mirpur,16-Mar-12,ODI # 3261,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,87 runs,Mirpur,19-Feb-11,ODI # 3100,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,6 wickets,Dambulla,16-Jun-10,ODI # 2993,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,6 wickets,Mirpur,11-Jan-10,ODI # 2942,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,6 wickets,Mirpur,7-Jan-10,ODI # 2939,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,7 wickets,Karachi,28-Jun-08,ODI # 2721,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,7 wickets,Mirpur,12-Jun-08,ODI # 2706,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,46 runs,Mirpur,12-May-07,ODI # 2583,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,5 wickets,Mirpur,10-May-07,ODI # 2582,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,Bangladesh,5 wickets,Port of Spain,17-Mar-07,ODI # 2538,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,91 runs,Dhaka,27-Dec-04,ODI # 2202,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,Bangladesh,15 runs,Dhaka,26-Dec-04,ODI # 2201,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,11 runs,Chattogram,23-Dec-04,ODI # 2199,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,8 wickets,Colombo (SSC),21-Jul-04,ODI # 2149,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,4 wickets,Dhaka,16-Apr-03,ODI # 2004,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,200 runs,Dhaka,11-Apr-03,ODI # 2001,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,8 wickets,Dhaka,"May 30-31, 2000",ODI # 1597,ODI ,Bangladesh,Bat,Bowl
India,Bangladesh,India,5 wickets,Wankhede,25-May-98,ODI # 1335,ODI ,India,Bat,Bat
India,Bangladesh,India,5 wickets,Mohali,14-May-98,ODI # 1328,ODI ,India,Bat,Bat
Bangladesh,India,India,4 wickets,Dhaka,10-Jan-98,ODI # 1271,ODI ,Bangladesh,Bat,Bat
Bangladesh,India,India,9 wickets,Colombo (SSC),24-Jul-97,ODI # 1221,ODI ,Bangladesh,Bat,Bowl
Bangladesh,India,India,9 wickets,Sharjah,5-Apr-95,ODI # 993,ODI ,Bangladesh,Bat,Bat
India,Bangladesh,India,9 wickets,Chandigarh,25-Dec-90,ODI # 657,ODI ,India,Bat,Bowl
Bangladesh,India,India,9 wickets,Chattogram,27-Oct-88,ODI # 529,ODI ,Bangladesh,Bat,Bowl
India,Bangladesh,India,133 runs,Hyderabad,12-Oct-24,T20I # 2904,T20I ,India,Bat,Bat
India,Bangladesh,India,86 runs,Delhi,9-Oct-24,T20I # 2899,T20I ,India,Bat,Bowl
India,Bangladesh,India,7 wickets,Gwalior,6-Oct-24,T20I # 2897,T20I ,India,Bat,Bat
Bangladesh,India,India,50 runs,North Sound,22-Jun-24,T20I # 2716,T20I ,Bangladesh,Bat,Bat
Bangladesh,India,India,9 wickets,Hangzhou,6-Oct-23,T20I # 2296,T20I ,Bangladesh,Bat,Bat
Bangladesh,India,India,5 runs,Adelaide,2-Nov-22,T20I # 1860,T20I ,Bangladesh,Bat,Bat
India,Bangladesh,India,30 runs,Nagpur,10-Nov-19,T20I # 1014,T20I ,India,Bat,Bat
India,Bangladesh,India,8 wickets,Rajkot,7-Nov-19,T20I # 1007,T20I ,India,Bat,Bowl
India,Bangladesh,Bangladesh,7 wickets,Delhi,3-Nov-19,T20I # 1000,T20I ,India,Bat,Bowl
Bangladesh,India,India,4 wickets,Colombo (RPS),18-Mar-18,T20I # 662,T20I ,Bangladesh,Bat,Bowl
Bangladesh,India,India,17 runs,Colombo (RPS),14-Mar-18,T20I # 660,T20I ,Bangladesh,Bat,Bat
Bangladesh,India,India,6 wickets,Colombo (RPS),8-Mar-18,T20I # 657,T20I ,Bangladesh,Bat,Bat
India,Bangladesh,India,1 run,Bengaluru,23-Mar-16,T20I # 547,T20I ,India,Bat,Bat
Bangladesh,India,India,8 wickets,Mirpur,6-Mar-16,T20I # 521,T20I ,Bangladesh,Bat,Bowl
Bangladesh,India,India,45 runs,Mirpur,24-Feb-16,T20I # 509,T20I ,Bangladesh,Bat,Bat
Bangladesh,India,India,8 wickets,Mirpur,28-Mar-14,T20I # 389,T20I ,Bangladesh,Bat,Bowl
Bangladesh,India,India,25 runs,Nottingham,6-Jun-09,T20I # 93,T20I ,Bangladesh,Bat,Bowl
India,England,India,inns & 64 runs,Dharamsala,"Mar 7-9, 2024",Test # 2534,Test ,India,Bat,Bat
India,England,India,5 wickets,Ranchi,"Feb 23-26, 2024",Test # 2531,Test ,India,Bat,Bat
India,England,India,434 runs,Rajkot,"Feb 15-18, 2024",Test # 2530,Test ,India,Bat,Bowl
India,England,India,106 runs,Visakhapatnam,"Feb 2-5, 2024",Test # 2526,Test ,India,Bat,Bat
India,England,England,28 runs,Hyderabad,"Jan 25-28, 2024",Test # 2525,Test ,India,Bat,Bowl
England,India,England,7 wickets,Birmingham,"Jul 1-5, 2022",Test # 2470,Test ,England,Bat,Bat
England,India,India,157 runs,The Oval,"Sep 2-6, 2021",Test # 2433,Test ,England,Bat,Bat
England,India,England,inns & 76 runs,Leeds,"Aug 25-28, 2021",Test # 2432,Test ,England,Bat,Bowl
England,India,India,151 runs,Lord's,"Aug 12-16, 2021",Test # 2429,Test ,England,Bat,Bat
England,India,drawn,,Nottingham,"Aug 4-8, 2021",Test # 2428,Test ,England,Bat,Bowl
India,England,India,inns & 25 runs,Ahmedabad,"Mar 4-6, 2021",Test # 2414,Test ,India,Bat,Bat
India,England,India,10 wickets,Ahmedabad,"Feb 24-25, 2021",Test # 2412,Test ,India,Bat,Bowl
India,England,India,317 runs,Chennai,"Feb 13-16, 2021",Test # 2411,Test ,India,Bat,Bowl
India,England,England,227 runs,Chennai,"Feb 5-9, 2021",Test # 2409,Test ,India,Bat,Bat
England,India,England,118 runs,The Oval,"Sep 7-11, 2018",Test # 2318,Test ,England,Bat,Bowl
England,India,England,60 runs,Southampton,"Aug 30-Sep 2, 2018",Test # 2317,Test ,England,Bat,Bat
England,India,India,203 runs,Nottingham,"Aug 18-22, 2018",Test # 2316,Test ,England,Bat,Bat
England,India,England,inns & 159 runs,Lord's,"Aug 9-12, 2018",Test # 2315,Test ,England,Bat,Bat
England,India,England,31 runs,Birmingham,"Aug 1-4, 2018",Test # 2314,Test ,England,Bat,Bowl
India,England,India,inns & 75 runs,Chennai,"Dec 16-20, 2016",Test # 2241,Test ,India,Bat,Bowl
India,England,India,inns & 36 runs,Wankhede,"Dec 8-12, 2016",Test # 2239,Test ,India,Bat,Bat
India,England,India,8 wickets,Mohali,"Nov 26-29, 2016",Test # 2238,Test ,India,Bat,Bat
India,England,India,246 runs,Visakhapatnam,"Nov 17-21, 2016",Test # 2235,Test ,India,Bat,Bowl
India,England,drawn,,Rajkot,"Nov 9-13, 2016",Test # 2232,Test ,India,Bat,Bat
England,India,England,inns & 244 runs,The Oval,"Aug 15-17, 2014",Test # 2137,Test ,England,Bat,Bat
England,India,England,inns & 54 runs,Manchester,"Aug 7-9, 2014",Test # 2134,Test ,England,Bat,Bowl
England,India,England,266 runs,Southampton,"Jul 27-31, 2014",Test # 2132,Test ,England,Bat,Bat
England,India,India,95 runs,Lord's,"Jul 17-21, 2014",Test # 2130,Test ,England,Bat,Bowl
England,India,drawn,,Nottingham,"Jul 9-13, 2014",Test # 2128,Test ,England,Bat,Bat
India,England,drawn,,Nagpur,"Dec 13-17, 2012",Test # 2066,Test ,India,Bat,Bowl
India,England,England,7 wickets,Eden Gardens,"Dec 5-9, 2012",Test # 2065,Test ,India,Bat,Bat
India,England,England,10 wickets,Wankhede,"Nov 23-26, 2012",Test # 2062,Test ,India,Bat,Bat
India,England,India,9 wickets,Ahmedabad,"Nov 15-19, 2012",Test # 2058,Test ,India,Bat,Bowl
England,India,England,inns & 8 runs,The Oval,"Aug 18-22, 2011",Test # 2004,Test ,England,Bat,Bat
England,India,England,inns & 242 runs,Birmingham,"Aug 10-13, 2011",Test # 2003,Test ,England,Bat,Bowl
England,India,England,319 runs,Nottingham,"Jul 29-Aug 1, 2011",Test # 2001,Test ,England,Bat,Bat
England,India,England,196 runs,Lord's,"Jul 21-25, 2011",Test # 2000,Test ,England,Bat,Bowl
India,England,drawn,,Mohali,"Dec 19-23, 2008",Test # 1901,Test ,India,Bat,Bowl
India,England,India,6 wickets,Chennai,"Dec 11-15, 2008",Test # 1898,Test ,India,Bat,Bowl
England,India,drawn,,The Oval,"Aug 9-13, 2007",Test # 1842,Test ,England,Bat,Bowl
England,India,India,7 wickets,Nottingham,"Jul 27-31, 2007",Test # 1841,Test ,England,Bat,Bat
England,India,drawn,,Lord's,"Jul 19-23, 2007",Test # 1840,Test ,England,Bat,Bat
India,England,England,212 runs,Wankhede,"Mar 18-22, 2006",Test # 1791,Test ,India,Bat,Bowl
India,England,India,9 wickets,Mohali,"Mar 9-13, 2006",Test # 1788,Test ,India,Bat,Bowl
India,England,drawn,,Nagpur,"Mar 1-5, 2006",Test # 1785,Test ,India,Bat,Bowl
England,India,drawn,,The Oval,"Sep 5-9, 2002",Test # 1614,Test ,England,Bat,Bat
England,India,India,inns & 46 runs,Leeds,"Aug 22-26, 2002",Test # 1613,Test ,England,Bat,Bat
England,India,drawn,,Nottingham,"Aug 8-12, 2002",Test # 1612,Test ,England,Bat,Bat
England,India,England,170 runs,Lord's,"Jul 25-29, 2002",Test # 1610,Test ,England,Bat,Bat
India,England,drawn,,Bengaluru,"Dec 19-23, 2001",Test # 1578,Test ,India,Bat,Bowl
India,England,drawn,,Ahmedabad,"Dec 11-15, 2001",Test # 1575,Test ,India,Bat,Bowl
India,England,India,10 wickets,Mohali,"Dec 3-6, 2001",Test # 1574,Test ,India,Bat,Bowl
England,India,drawn,,Nottingham,"Jul 4-9, 1996",Test # 1329,Test ,England,Bat,Bat
England,India,drawn,,Lord's,"Jun 20-24, 1996",Test # 1328,Test ,England,Bat,Bat
England,India,England,8 wickets,Birmingham,"Jun 6-9, 1996",Test # 1327,Test ,England,Bat,Bat
India,England,India,inns & 15 runs,Wankhede,"Feb 19-23, 1993",Test # 1214,Test ,India,Bat,Bowl
India,England,India,inns & 22 runs,Chennai,"Feb 11-15, 1993",Test # 1213,Test ,India,Bat,Bowl
India,England,India,8 wickets,Eden Gardens,"Jan 29-Feb 2, 1993",Test # 1211,Test ,India,Bat,Bat
England,India,drawn,,The Oval,"Aug 23-28, 1990",Test # 1150,Test ,England,Bat,Bowl
England,India,drawn,,Manchester,"Aug 9-14, 1990",Test # 1149,Test ,England,Bat,Bat
England,India,England,247 runs,Lord's,"Jul 26-31, 1990",Test # 1148,Test ,England,Bat,Bat
England,India,drawn,,Birmingham,"Jul 3-8, 1986",Test # 1048,Test ,England,Bat,Bowl
England,India,India,279 runs,Leeds,"Jun 19-23, 1986",Test # 1047,Test ,England,Bat,Bat
England,India,India,5 wickets,Lord's,"Jun 5-10, 1986",Test # 1046,Test ,England,Bat,Bowl
India,England,drawn,,Kanpur,"Jan 31-Feb 5, 1985",Test # 1011,Test ,India,Bat,Bat
India,England,England,9 wickets,Chennai,"Jan 13-18, 1985",Test # 1008,Test ,India,Bat,Bowl
India,England,drawn,,Eden Gardens,"Dec 31, 1984 - Jan 5, 1985",Test # 1007,Test ,India,Bat,Bowl
India,England,England,8 wickets,Delhi,"Dec 12-17, 1984",Test # 1004,Test ,India,Bat,Bowl
India,England,India,8 wickets,Wankhede,"Nov 28-Dec 3, 1984",Test # 1001,Test ,India,Bat,Bat
England,India,drawn,,The Oval,"Jul 8-13, 1982",Test # 930,Test ,England,Bat,Bat
England,India,drawn,,Manchester,"Jun 24-28, 1982",Test # 929,Test ,England,Bat,Bowl
England,India,England,7 wickets,Lord's,"Jun 10-15, 1982",Test # 928,Test ,England,Bat,Bowl
India,England,drawn,,Kanpur,"Jan 30-Feb 4, 1982",Test # 920,Test ,India,Bat,Bat
India,England,drawn,,Chennai,"Jan 13-18, 1982",Test # 918,Test ,India,Bat,Bat
India,England,drawn,,Eden Gardens,"Jan 1-6, 1982",Test # 916,Test ,India,Bat,Bat
India,England,drawn,,Delhi,"Dec 23-28, 1981",Test # 914,Test ,India,Bat,Bowl
India,England,drawn,,Bengaluru,"Dec 9-14, 1981",Test # 912,Test ,India,Bat,Bat
India,England,India,138 runs,Wankhede,"Nov 27-Dec 1, 1981",Test # 911,Test ,India,Bat,Bat
India,England,England,10 wickets,Wankhede,"Feb 15-19, 1980",Test # 874,Test ,India,Bat,Bowl
England,India,drawn,,The Oval,"Aug 30-Sep 4, 1979",Test # 854,Test ,England,Bat,Bat
England,India,drawn,,Leeds,"Aug 16-21, 1979",Test # 853,Test ,England,Bat,Bat
England,India,drawn,,Lord's,"Aug 2-7, 1979",Test # 852,Test ,England,Bat,Bat
England,India,England,inns & 83 runs,Birmingham,"Jul 12-16, 1979",Test # 851,Test ,England,Bat,Bowl
India,England,drawn,,Wankhede,"Feb 11-16, 1977",Test # 795,Test ,India,Bat,Bowl
India,England,India,140 runs,Bengaluru,"Jan 28-Feb 2, 1977",Test # 794,Test ,India,Bat,Bowl
India,England,England,200 runs,Chennai,"Jan 14-19, 1977",Test # 793,Test ,India,Bat,Bowl
India,England,England,10 wickets,Eden Gardens,"Jan 1-6, 1977",Test # 791,Test ,India,Bat,Bowl
India,England,England,inns & 25 runs,Delhi,"Dec 17-22, 1976",Test # 788,Test ,India,Bat,Bowl
England,India,England,inns & 78 runs,Birmingham,"Jul 4-8, 1974",Test # 741,Test ,England,Bat,Bowl
England,India,England,inns & 285 runs,Lord's,"Jun 20-24, 1974",Test # 740,Test ,England,Bat,Bat
England,India,England,113 runs,Manchester,"Jun 6-11, 1974",Test # 739,Test ,England,Bat,Bat
India,England,drawn,,Brabourne,"Feb 6-11, 1973",Test # 711,Test ,India,Bat,Bowl
India,England,drawn,,Kanpur,"Jan 25-30, 1973",Test # 709,Test ,India,Bat,Bat
India,England,India,4 wickets,Chennai,"Jan 12-17, 1973",Test # 708,Test ,India,Bat,Bat
India,England,India,28 runs,Eden Gardens,"Dec 30, 1972 - Jan 4, 1973",Test # 706,Test ,India,Bat,Bowl
India,England,England,6 wickets,Delhi,"Dec 20-25, 1972",Test # 703,Test ,India,Bat,Bat
England,India,India,4 wickets,The Oval,"Aug 19-24, 1971",Test # 692,Test ,England,Bat,Bat
England,India,drawn,,Manchester,"Aug 5-10, 1971",Test # 691,Test ,England,Bat,Bat
England,India,drawn,,Lord's,"Jul 22-27, 1971",Test # 690,Test ,England,Bat,Bat
England,India,England,132 runs,Birmingham,"Jul 13-15, 1967",Test # 620,Test ,England,Bat,Bat
England,India,England,inns & 124 runs,Lord's,"Jun 22-26, 1967",Test # 619,Test ,England,Bat,Bowl
England,India,England,6 wickets,Leeds,"Jun 8-13, 1967",Test # 618,Test ,England,Bat,Bowl
India,England,drawn,,Kanpur,"Feb 15-20, 1964",Test # 557,Test ,India,Bat,Bowl
India,England,drawn,,Delhi,"Feb 8-13, 1964",Test # 556,Test ,India,Bat,Bat
India,England,drawn,,Eden Gardens,"Jan 29-Feb 3, 1964",Test # 554,Test ,India,Bat,Bowl
India,England,drawn,,Brabourne,"Jan 21-26, 1964",Test # 552,Test ,India,Bat,Bat
India,England,drawn,,Chennai,"Jan 10-15, 1964",Test # 551,Test ,India,Bat,Bat
India,England,India,128 runs,Chennai,"Jan 10-15, 1962",Test # 520,Test ,India,Bat,Bat
India,England,India,187 runs,Eden Gardens,"Dec 30, 1961 - Jan 4, 1962",Test # 518,Test ,India,Bat,Bat
India,England,drawn,,Delhi,"Dec 13-18, 1961",Test # 516,Test ,India,Bat,Bowl
India,England,drawn,,Kanpur,"Dec 1-6, 1961",Test # 514,Test ,India,Bat,Bowl
India,England,drawn,,Brabourne,"Nov 11-16, 1961",Test # 513,Test ,India,Bat,Bat
England,India,England,inns & 27 runs,The Oval,"Aug 20-24, 1959",Test # 478,Test ,England,Bat,Bowl
England,India,England,171 runs,Manchester,"Jul 23-28, 1959",Test # 477,Test ,England,Bat,Bat
England,India,England,inns & 173 runs,Leeds,"Jul 2-4, 1959",Test # 476,Test ,England,Bat,Bowl
England,India,England,8 wickets,Lord's,"Jun 18-20, 1959",Test # 475,Test ,England,Bat,Bowl
England,India,England,inns & 59 runs,Nottingham,"Jun 4-8, 1959",Test # 474,Test ,England,Bat,Bat
England,India,drawn,,The Oval,"Aug 14-19, 1952",Test # 354,Test ,England,Bat,Bowl
England,India,England,inns & 207 runs,Manchester,"Jul 17-19, 1952",Test # 353,Test ,England,Bat,Bat
England,India,England,8 wickets,Lord's,"Jun 19-24, 1952",Test # 352,Test ,England,Bat,Bowl
England,India,England,7 wickets,Leeds,"Jun 5-9, 1952",Test # 351,Test ,England,Bat,Bat
India,England,India,inns & 8 runs,Chennai,"Feb 6-10, 1952",Test # 348,Test ,India,Bat,Bat
India,England,England,8 wickets,Kanpur,"Jan 12-14, 1952",Test # 346,Test ,India,Bat,Bowl
India,England,drawn,,Eden Gardens,"Dec 30, 1951 - Jan 4, 1952",Test # 344,Test ,India,Bat,Bowl
India,England,drawn,,Brabourne,"Dec 14-19, 1951",Test # 342,Test ,India,Bat,Bat
India,England,drawn,,Delhi,"Nov 2-7, 1951",Test # 339,Test ,India,Bat,Bowl
England,India,drawn,,The Oval,"Aug 17-20, 1946",Test # 278,Test ,England,Bat,Bowl
England,India,drawn,,Manchester,"Jul 20-23, 1946",Test # 277,Test ,England,Bat,Bat
England,India,England,10 wickets,Lord's,"Jun 22-25, 1946",Test # 276,Test ,England,Bat,Bat
England,India,England,9 wickets,The Oval,"Aug 15-18, 1936",Test # 254,Test ,England,Bat,Bowl
England,India,drawn,,Manchester,"Jul 25-28, 1936",Test # 253,Test ,England,Bat,Bat
England,India,England,9 wickets,Lord's,"Jun 27-30, 1936",Test # 252,Test ,England,Bat,Bat
India,England,England,202 runs,Chennai,"Feb 10-13, 1934",Test # 232,Test ,India,Bat,Bat
India,England,drawn,,Eden Gardens,"Jan 5-8, 1934",Test # 231,Test ,India,Bat,Bowl
India,England,England,9 wickets,Mumbai,"Dec 15-18, 1933",Test # 230,Test ,India,Bat,Bowl
England,India,England,158 runs,Lord's,"Jun 25-28, 1932",Test # 219,Test ,England,Bat,Bat
India,England,India,142 runs,Ahmedabad,12-Feb-25,ODI # 4833,ODI ,India,Bat,Bowl
India,England,India,4 wickets,Cuttack,9-Feb-25,ODI # 4828,ODI ,India,Bat,Bat
India,England,India,4 wickets,Nagpur,6-Feb-25,ODI # 4825,ODI ,India,Bat,Bowl
India,England,India,100 runs,Lucknow,29-Oct-23,ODI # 4686,ODI ,India,Bat,Bat
England,India,India,5 wickets,Manchester,17-Jul-22,ODI # 4433,ODI ,England,Bat,Bat
England,India,England,100 runs,Lord's,14-Jul-22,ODI # 4428,ODI ,England,Bat,Bowl
England,India,India,10 wickets,The Oval,12-Jul-22,ODI # 4424,ODI ,England,Bat,Bat
India,England,India,7 runs,Pune,28-Mar-21,ODI # 4284,ODI ,India,Bat,Bowl
India,England,England,6 wickets,Pune,26-Mar-21,ODI # 4283,ODI ,India,Bat,Bowl
India,England,India,66 runs,Pune,23-Mar-21,ODI # 4281,ODI ,India,Bat,Bat
England,India,England,31 runs,Birmingham,30-Jun-19,ODI # 4179,ODI ,England,Bat,Bat
England,India,England,8 wickets,Leeds,17-Jul-18,ODI # 4018,ODI ,England,Bat,Bowl
England,India,England,86 runs,Lord's,14-Jul-18,ODI # 4016,ODI ,England,Bat,Bat
England,India,India,8 wickets,Nottingham,12-Jul-18,ODI # 4014,ODI ,England,Bat,Bat
India,England,England,5 runs,Eden Gardens,22-Jan-17,ODI # 3824,ODI ,India,Bat,Bat
India,England,India,15 runs,Cuttack,19-Jan-17,ODI # 3821,ODI ,India,Bat,Bat
India,England,India,3 wickets,Pune,15-Jan-17,ODI # 3819,ODI ,India,Bat,Bat
England,India,England,3 wickets,W.A.C.A,30-Jan-15,ODI # 3595,ODI ,England,Bat,Bowl
England,India,England,9 wickets,Brisbane,20-Jan-15,ODI # 3586,ODI ,England,Bat,Bowl
England,India,England,41 runs,Leeds,5-Sep-14,ODI # 3525,ODI ,England,Bat,Bat
England,India,India,9 wickets,Birmingham,2-Sep-14,ODI # 3523,ODI ,England,Bat,Bat
England,India,India,6 wickets,Nottingham,30-Aug-14,ODI # 3520,ODI ,England,Bat,Bat
England,India,India,133 runs,Cardiff,27-Aug-14,ODI # 3517,ODI ,England,Bat,Bowl
England,India,India,5 runs,Birmingham,23-Jun-13,ODI # 3377,ODI ,England,Bat,Bat
India,England,England,7 wickets,Dharamsala,27-Jan-13,ODI # 3329,ODI ,India,Bat,Bowl
India,England,India,5 wickets,Mohali,23-Jan-13,ODI # 3327,ODI ,India,Bat,Bowl
India,England,India,7 wickets,Ranchi,19-Jan-13,ODI # 3322,ODI ,India,Bat,Bowl
India,England,India,127 runs,Kochi,15-Jan-13,ODI # 3320,ODI ,India,Bat,Bat
India,England,England,9 runs,Rajkot,11-Jan-13,ODI # 3318,ODI ,India,Bat,Bowl
India,England,India,95 runs,Eden Gardens,25-Oct-11,ODI # 3210,ODI ,India,Bat,Bat
India,England,India,6 wickets,Wankhede,23-Oct-11,ODI # 3207,ODI ,India,Bat,Bowl
India,England,India,5 wickets,Mohali,20-Oct-11,ODI # 3205,ODI ,India,Bat,Bat
India,England,India,8 wickets,Delhi,17-Oct-11,ODI # 3201,ODI ,India,Bat,Bowl
India,England,India,126 runs,Hyderabad,14-Oct-11,ODI # 3199,ODI ,India,Bat,Bat
England,India,England,6 wickets,Cardiff,16-Sep-11,ODI # 3195,ODI ,England,Bat,Bowl
England,India,tied,,Lord's,11-Sep-11,ODI # 3191,ODI ,England,Bat,Bat
England,India,England,3 wickets,The Oval,9-Sep-11,ODI # 3189,ODI ,England,Bat,Bat
England,India,England,7 wickets,Southampton,6-Sep-11,ODI # 3187,ODI ,England,Bat,Bat
England,India,no result,,Chester-le-Street,3-Sep-11,ODI # 3186,ODI ,England,Bat,Bat
India,England,tied,,Bengaluru,27-Feb-11,ODI # 3110,ODI ,India,Bat,Bowl
India,England,India,6 wickets,Cuttack,26-Nov-08,ODI # 2783,ODI ,India,Bat,Bowl
India,England,India,19 runs,Bengaluru,23-Nov-08,ODI # 2781,ODI ,India,Bat,Bat
India,England,India,16 runs,Kanpur,20-Nov-08,ODI # 2778,ODI ,India,Bat,Bowl
India,England,India,54 runs,Indore,17-Nov-08,ODI # 2777,ODI ,India,Bat,Bat
India,England,India,158 runs,Rajkot,14-Nov-08,ODI # 2774,ODI ,India,Bat,Bat
England,India,England,7 wickets,Lord's,8-Sep-07,ODI # 2620,ODI ,England,Bat,Bowl
England,India,India,2 wickets,The Oval,5-Sep-07,ODI # 2619,ODI ,England,Bat,Bat
England,India,India,38 runs,Leeds,2-Sep-07,ODI # 2618,ODI ,England,Bat,Bat
England,India,England,3 wickets,Manchester,30-Aug-07,ODI # 2617,ODI ,England,Bat,Bowl
England,India,England,42 runs,Birmingham,27-Aug-07,ODI # 2616,ODI ,England,Bat,Bat
England,India,India,9 runs,Bristol,24-Aug-07,ODI # 2613,ODI ,England,Bat,Bat
England,India,England,104 runs,Southampton,21-Aug-07,ODI # 2611,ODI ,England,Bat,Bat
India,England,India,4 wickets,Jaipur,15-Oct-06,ODI # 2429,ODI ,India,Bat,Bat
India,England,India,7 wickets,Indore,15-Apr-06,ODI # 2362,ODI ,India,Bat,Bowl
India,England,England,5 wickets,Jamshedpur,12-Apr-06,ODI # 2361,ODI ,India,Bat,Bowl
India,England,India,4 wickets,Kochi,6-Apr-06,ODI # 2360,ODI ,India,Bat,Bowl
India,England,India,49 runs,Margao,3-Apr-06,ODI # 2359,ODI ,India,Bat,Bat
India,England,India,4 wickets,Faridabad,31-Mar-06,ODI # 2358,ODI ,India,Bat,Bat
India,England,India,39 runs,Delhi,28-Mar-06,ODI # 2357,ODI ,India,Bat,Bowl
England,India,India,23 runs,Lord's,5-Sep-04,ODI # 2167,ODI ,England,Bat,Bat
England,India,England,70 runs,The Oval,3-Sep-04,ODI # 2165,ODI ,England,Bat,Bat
England,India,England,7 wickets,Nottingham,1-Sep-04,ODI # 2164,ODI ,England,Bat,Bat
England,India,India,82 runs,Durban,26-Feb-03,ODI # 1969,ODI ,England,Bat,Bat
England,India,India,8 wickets,Colombo (RPS),22-Sep-02,ODI # 1884,ODI ,England,Bat,Bowl
England,India,India,2 wickets,Lord's,13-Jul-02,ODI # 1856,ODI ,England,Bat,Bowl
England,India,England,64 runs,The Oval,9-Jul-02,ODI # 1854,ODI ,England,Bat,Bowl
